feedback_id,app,title,text,topic,rating,timestamp,city_label,area_label,driver_id,trip_id,is_demo_spike
FB-04621,Be,,app nên sửa lại phần quét gương mặt của ví trả sau khá tốn thời gian để hoàn thành,Payment,5,2026-05-04 18:16:50,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0313,TRIP-20260608-04621,FALSE
FB-04622,Be,,"Định vị không ra làm sao cả, lúc thì gim đung, lúc thì gim xa địa chỉ của ngta 🙄🙄🙄",Other,3,2026-03-16 18:58:17,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0122,TRIP-20260608-04622,FALSE
FB-04623,GreenSM Driver,,mong app xanh phát cuốc điều điều ạ với lại giá cho phù hợp với km của khách đi ạ,App Issue,4,2026-04-20 21:45:01,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0383,TRIP-20260608-04623,FALSE
FB-04624,Grab Driver,,. tôi là lao động chính trong gia đình. tôi luôn ủng hộ grab. phát cuốc đều hơn.,Other,5,2026-05-13 19:01:09,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0245,TRIP-20260608-04624,FALSE
FB-04625,GreenSM Driver,,hiển thị phí bốc xếp để tx biết bốc 1 hoặc 2 chiều. thêm xanh now để tx chạy mối,Other,5,2026-04-04 17:08:14,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0043,TRIP-20260608-04625,FALSE
FB-04626,Be Driver,,"App đơ luôn ko đăng nhập đc, nhận khách đặt trc mà ko vào đc App để đón, bó tay",App Issue,5,2026-04-06 13:31:51,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0390,TRIP-20260608-04626,FALSE
FB-04627,Be Driver,,tôi thây dich vu nay co bô ich cho công đông đôi tac bac tai co thêm thu nhâp a,Other,5,2026-03-06 12:16:04,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0171,TRIP-20260608-04627,FALSE
FB-04628,GreenSM Driver,,ủa sao khách đổi điểm đến đi thêm 5km ko tăng tiền trên app mà vẫn giữ giá cũ.,Payment,3,2026-04-02 10:12:57,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0188,TRIP-20260608-04628,FALSE
FB-04629,GreenSM Driver,,từ ngày app xanh chạy lại hệ thống là mình đói không có đơn chạy chán nản quá,App Issue,5,2026-05-07 18:07:47,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0012,TRIP-20260608-04629,FALSE
FB-04630,Be,,"tài xế rất thân thiện, nhưng mà tài xế đẹp quá không dám ra nhận ngại chítt😚",Driver Behavior,5,2026-03-14 20:49:27,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0174,TRIP-20260608-04630,FALSE
FB-04631,Grab,,thêm thẻ ngân hàng vào để thanh toán nhưng lại bảo sai thông tin dù đúng ??,Payment,3,2026-05-29 14:45:37,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0316,TRIP-20260608-04631,FALSE
FB-04632,Grab Driver,,"bị đá cuốc liên tục , tổng đài thì ko chịu hủy chuyến dù lỗi khách , đơn ít",App Issue,3,2026-05-19 21:23:00,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0129,TRIP-20260608-04632,FALSE
FB-04633,Grab,,"App này giao đồ ăn ngon nóng hỏi của Lotteria á, shipper nhiệt tình chu đáo",App Issue,5,2026-05-19 18:25:06,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0301,TRIP-20260608-04633,FALSE
FB-04634,Grab,,dich vu va tai xe rat tuyet voi vui ve va thoai mai trong suot hanh trinh..,Other,5,2026-04-11 18:50:50,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0220,TRIP-20260608-04634,FALSE
FB-04635,GreenSM Driver,,cty nên thay đổi đồng phục xanh bike từ cổ màu vàng chuyển qua màu đen nha.,Other,5,2026-04-06 9:13:16,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0168,TRIP-20260608-04635,FALSE
FB-04636,Grab Driver,,trước đây tự cài được nhạc chuông bây giờ sử dụng chuông báo hệ thông đt .,Other,4,2026-05-10 20:45:07,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0153,TRIP-20260608-04636,FALSE
FB-04637,Be,,dạo này hay bị tài xế hủy chuyến dù đã dùng mấy năm nay thấy hơi thất vọng,Driver Behavior,3,2026-05-05 15:59:46,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0282,TRIP-20260608-04637,FALSE
FB-04638,GreenSM Driver,,"hạy bị lag khi nt cho khách, thi thoảng đơ ko bấm đc phải thoát ra vào lại",App Issue,5,2026-05-04 22:13:20,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0220,TRIP-20260608-04638,FALSE
FB-04639,Grab,,Giao nhanh hơn spf. Bên shoppefood toàn ghép đơn chờ cả tiếng mới có đồ ăn,Delay,5,2026-03-31 20:25:28,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0060,TRIP-20260608-04639,FALSE
FB-04640,Be,,Ngoài việc đặt xe BE còn dịch vụ nào ko? Nghe nói có dv giúp việc dọn nhà?,Other,4,2026-03-20 6:53:00,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0042,TRIP-20260608-04640,FALSE
FB-04641,Be,,"cần thêm lưu lịch sử thông tin lúc hủy đơn, thao tác lại vs bị hủy k biết",Delay,4,2026-02-13 15:18:10,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0369,TRIP-20260608-04641,FALSE
FB-04642,Be,,app không có cài đặt tắt thông báo khuyến mãi. thông báo miết rất phiền.,App Issue,3,2026-05-18 14:45:30,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0396,TRIP-20260608-04642,FALSE
FB-04643,Grab,,mình dùng app đặt xe tài khoản mình không để ý ! nên mình không quan tâm,App Issue,3,2026-05-08 7:49:47,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0274,TRIP-20260608-04643,FALSE
FB-04644,GreenSM Driver,,dịch vụ chuyên nghệp chăm sóc nhiệt tình của anh em tổng đài cty xanh sm,Other,5,2026-04-19 21:22:06,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0307,TRIP-20260608-04644,FALSE
FB-04645,Be,,app tự hủy đơn nhưng đợi cả tuần ko hoàn tiền cũng ko có thông báo gì cả,Payment,3,2026-04-16 14:50:47,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0101,TRIP-20260608-04645,FALSE
FB-04646,Be,,Khá thích Be vì Tài xế rất ok. Không như bên TADA tài xế mất dạy vô cùng,Driver Behavior,5,2026-03-29 13:37:09,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0088,TRIP-20260608-04646,FALSE
FB-04647,Be,,Bình thường rất oke nhưng tự nhiên dạo này app bị sao ấy ko định vị đc 🙂,App Issue,4,2026-03-10 22:18:57,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0128,TRIP-20260608-04647,FALSE
FB-04648,Be,,Có một chút trục trặc về khoản hoàn tiền nhưng mà đã được hỗ trợ đầy đủ,Payment,5,2026-04-14 18:21:28,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0186,TRIP-20260608-04648,FALSE
FB-04649,Be,,Hiện tại rất tốt. ko biết sau này khi phát triển rồi có còn như bây giờ,Other,5,2026-04-12 10:49:08,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0258,TRIP-20260608-04649,FALSE
FB-04650,Grab,,"Khá tiện lợi, giá thành phải chăng, phù hợp với mọi người, nên dùng thử",Pricing,4,2026-04-11 7:42:17,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0335,TRIP-20260608-04650,FALSE
FB-04651,Be,,App bị lỗi mình không có đặc xe nhưng áp tự đặc tội cho tài xế ngta...,Driver Behavior,3,2026-05-18 13:33:40,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0149,TRIP-20260608-04651,FALSE
FB-04652,GreenSM Driver,,nên vá lỗi 1 app có thể đặt cùng lúc 2 xe lại vì làm khổ ae tài xế lắm,Driver Behavior,5,2026-05-04 21:35:55,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0207,TRIP-20260608-04652,FALSE
FB-04653,GreenSM Driver,,"ví tiền không có lịch sử số dư rõ ràng, cộng trừ và còn lại bao nhiêu.",Payment,4,2026-04-06 12:32:45,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0097,TRIP-20260608-04653,FALSE
FB-04654,Grab,,"ko có quá nhiều mã giảm giá, đặt đồ ăn thì đặt nhầm lại ko hủy đc đơn",Pricing,3,2026-05-31 17:53:14,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0020,TRIP-20260608-04654,FALSE
FB-04655,Grab Driver,,mong tạo điều kiện cho tôi.chạy có thu nhập.chứ kiểu này đói dày dày🤫,Other,5,2026-05-13 14:05:38,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0020,TRIP-20260608-04655,FALSE
FB-04656,Be Driver,,"chiết khấu 40%, đơn ít dạo này bèo bọt quá sinh viên sao kiếm nổi đây",Other,3,2026-05-04 19:37:03,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0264,TRIP-20260608-04656,FALSE
FB-04657,Grab,,bản đồ thì hiển thị sai bác tài chạy đi ship rồi còn để đang đến quán,Driver Behavior,3,2026-04-27 13:45:12,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0056,TRIP-20260608-04657,FALSE
FB-04658,Be,,ap be mà chiết khấu giảm xuống cho lái xe 30 thì xanh chỉ còn cái tên,Driver Behavior,5,2026-03-29 11:03:13,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0148,TRIP-20260608-04658,FALSE
FB-04659,Be,,"đa số các tài đều tuyệt vời, chỉ có vài trường hợp lái xe hơi ẩu chút",Safety,4,2026-01-30 18:35:27,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0119,TRIP-20260608-04659,FALSE
FB-04660,Grab Driver,,chiết khấu quá kinh khủng 30%. trong khí đó chả có mốc thưởng gì hết,Other,3,2026-05-08 14:14:11,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0394,TRIP-20260608-04660,FALSE
FB-04661,Grab Driver,,app quá hút máu. đi đơn 26.000 tài xế được 13.300 đi gần 4 km quá ác,Driver Behavior,4,2026-05-06 12:28:58,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0398,TRIP-20260608-04661,FALSE
FB-04662,Grab,,"muốn đăng nhập phải đki khuôn mặt, có bị lộ thông tin cá nhân không.",App Issue,3,2026-04-23 6:46:44,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0102,TRIP-20260608-04662,FALSE
FB-04663,Be Driver,,cho hiện thu nhập nhận được trên app đi. cho được vài hôm là lại xóa,App Issue,4,2026-04-02 14:04:46,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0117,TRIP-20260608-04663,FALSE
FB-04664,Be,,ủa bảo đặt trc đón lúc 5h thì 5h đón chứ ms 4r mà đến thì ai đi đc ?,Other,3,2026-04-01 16:50:38,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0222,TRIP-20260608-04664,FALSE
FB-04665,Be,,phóng to để xem đứng đúng vị trí chưa mà cứ tự động thu nhỏ lại miết,Other,3,2026-02-12 17:56:01,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0211,TRIP-20260608-04665,FALSE
FB-04666,Grab,,TÔI ỦNG HỘ GRAP TRONG VỤ MINH KHANG. GRAP BẢO VỆ KHÁCH HÀNG LÀ ĐÚNG,Other,5,2026-05-12 9:21:37,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0113,TRIP-20260608-04666,FALSE
FB-04667,Grab,,"đánh giá tệ khu vực gì đâu mà không có người chạy áp, chỉ cho hai**",Pricing,3,2026-04-24 17:51:30,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0070,TRIP-20260608-04667,FALSE
FB-04668,Grab,,giá xăng còn có 21 k thôi grab ơi sao phí grab vẫn đứng yên ko giảm,Pricing,3,2026-04-23 19:15:38,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0039,TRIP-20260608-04668,FALSE
FB-04669,GreenSM Driver,,mong cải thiện. phần ứng dụng nổi. trên màn hình để dễ thao tác hơn,App Issue,5,2026-04-05 9:45:42,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0359,TRIP-20260608-04669,FALSE
FB-04670,Grab Driver,,"bây giờ, giá xe điện còn rẻ hơn giá tiết kiệm. tắt thì không được.",Pricing,3,2026-06-05 17:14:06,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0386,TRIP-20260608-04670,FALSE
FB-04671,Grab Driver,,Hi vọng Grab thêm bản đồ vệ tinh để nhìn vào map sát với thực tế !,Other,5,2026-05-29 23:36:46,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0059,TRIP-20260608-04671,FALSE
FB-04672,Grab,,"App giao nhanh, nhiều voucher, đơn 45k mà áp mã xuống còn 10k😭😭 đã",App Issue,5,2026-05-24 16:40:27,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0069,TRIP-20260608-04672,FALSE
FB-04673,GreenSM Driver,,"ĐỀ NGHỊ: GREEN SM XEM XÉT VỀ VẤN ĐỀ IT ,CHỨ THẤY KHÔNG ỔN CHÚT NÀO",Other,3,2026-05-12 1:20:39,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0232,TRIP-20260608-04673,FALSE
FB-04674,GreenSM Driver,,tu sang den gio deo cho toi dc 300k khong hieu sanh lam an kieu gi,Other,5,2026-04-28 16:46:37,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0270,TRIP-20260608-04674,FALSE
FB-04675,Be,,hơn bên vinfas 5h20 mà vẫn k có xe hài thật qua be chx đầy 5p :))),Other,5,2026-01-31 17:49:09,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0253,TRIP-20260608-04675,FALSE
FB-04676,Be Driver,,tính năng giao hàng kh cập nhật tin nhắn với sđt ng gửi hoặc nhận,Other,3,2026-06-04 18:06:24,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0417,TRIP-20260608-04676,FALSE
FB-04677,Be,,"be ơi, hãy ra thêm nhiều mã cho người dùng nữa nhé mình thích lắm",Other,5,2026-01-24 17:03:26,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0106,TRIP-20260608-04677,FALSE
FB-04678,Be,,"đi lại thì rẻ mà đặt đồ ăn ship đắt ghê quá 0,6km mà ship tận 38k",Pricing,4,2026-01-17 11:43:24,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0419,TRIP-20260608-04678,FALSE
FB-04679,Grab,,"quán làm nhanh, nhiều topping, đồ ăn ngon, hợp khẩu vị, 100 điểm",Safety,5,2026-05-09 7:44:25,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0257,TRIP-20260608-04679,FALSE
FB-04680,GreenSM Driver,,app lỗi mất danh sach đơn hàng nên nổ đơn chậm mong cập nhật lại,App Issue,5,2026-05-07 21:13:15,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0226,TRIP-20260608-04680,FALSE
FB-04681,Be Driver,,mong be tăng giá cho tài xế lên chứ xăng đắt mà chạy tiền ít quá,Driver Behavior,5,2026-04-20 23:38:05,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0210,TRIP-20260608-04681,FALSE
FB-04682,Be Driver,,bepartner không mở được hoặc động là sao vậy mong chờ giải quyết,Delay,4,2026-04-17 21:01:02,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0039,TRIP-20260608-04682,FALSE
FB-04683,Be,,hy vọng Be sẽ xử lý mâu thuẫn giữa khách và tài xế tốt hơn grab.,Driver Behavior,5,2026-03-24 8:24:34,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0402,TRIP-20260608-04683,FALSE
FB-04684,Grab,,"bác tài xế vui vẻ dễ thương, chở trẻ con mà bác rất nhiệt tình.",Driver Behavior,5,2026-05-20 12:17:40,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0044,TRIP-20260608-04684,FALSE
FB-04685,Grab Driver,,Kiếm thêm củng ổn nhưng mà phân biệt xe mới xe củ hay sao ấy !,Other,3,2026-05-28 11:27:37,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0036,TRIP-20260608-04685,FALSE
FB-04686,GreenSM Driver,,áp lỗi đồng hồ nhiệt ko hiện thị khu vực cao điểm. mông hộ trợ,App Issue,5,2026-05-20 8:30:19,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0366,TRIP-20260608-04686,FALSE
FB-04687,GreenSM Driver,,"áp lót chậm điểm đón, hay bị văng ra. sai điểm đón và điểm trả",App Issue,4,2026-05-14 7:07:34,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0364,TRIP-20260608-04687,FALSE
FB-04688,Grab,,"Dịch vụ tốt , giao hàng nhanh, Shipper thân thiện. Xin cảm ơn.",Other,5,2026-05-09 23:55:37,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0175,TRIP-20260608-04688,FALSE
FB-04689,Be,,"tốt lắm, mượt hơn xanh sm, giá tốt, tài xế giỏi hơn bên xanhsm",Driver Behavior,5,2026-05-06 11:06:36,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0214,TRIP-20260608-04689,FALSE
FB-04690,Grab,,ở chỗ khác thì đặt được còn về nhà không có cái gì để đặt luôn,Other,3,2026-05-04 12:34:37,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0274,TRIP-20260608-04690,FALSE
FB-04691,Grab,,nhanh hơn shoppefood gấp tỉ lần đặt hàng 1 cái có shipper luôn,Other,5,2026-04-18 17:29:27,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0416,TRIP-20260608-04691,FALSE
FB-04692,GreenSM Driver,,đội code xem lại line hiển thị đường đi bé quá tài xế khó nhìn,Driver Behavior,5,2026-04-16 21:22:48,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0190,TRIP-20260608-04692,FALSE
FB-04693,Grab,,đợi quá 15p mới có người nhận mà không cho hủy vì đợi quá lâu😊,Delay,4,2026-04-06 2:52:39,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0169,TRIP-20260608-04693,FALSE
FB-04694,Be,,"be tuyệt vời, luôn ưu đãi miễn phí dưới 1km cho khách hàng mới",Other,5,2026-03-20 2:44:32,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0222,TRIP-20260608-04694,FALSE
FB-04695,Be,,"đó giờ đó grab, mà grab vụ minh khang nên chuyển qua đi be lun",Other,5,2026-03-18 21:36:23,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0194,TRIP-20260608-04695,FALSE
FB-04696,Grab,,"Hài lòng về dịch vụ app, đã ra app này hữu ích đến người dùng",App Issue,5,2026-06-02 15:46:31,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0025,TRIP-20260608-04696,FALSE
FB-04697,Grab,,"phần đông, tài xế ít chịu nhận chuyến đi gần, nên đợi khá lâu",Driver Behavior,3,2026-04-06 19:02:31,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0263,TRIP-20260608-04697,FALSE
FB-04698,Grab,,grab tuyệt vời nhất grap thật công bằng timmmmmmmmmmmmm🥰🥰🥰😍😍😍,Other,5,2026-03-31 19:06:42,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0124,TRIP-20260608-04698,FALSE
FB-04699,Grab,,"tôi rất thích đặt đồ ăn, ăn vặt, nước uống và có giảm giá nữa",Pricing,5,2026-03-31 18:05:21,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0251,TRIP-20260608-04699,FALSE
FB-04700,Be,,cần thêm cụ thể chi tiết về 1 số địa điểm còn thiếu rất nhiều,Other,4,2026-02-25 6:29:15,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0308,TRIP-20260608-04700,FALSE
FB-04701,Be,,ăn nói lịch sự và niềm nở với khách hàng ok rất cảm on tài xế,Driver Behavior,5,2026-02-24 14:46:47,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0200,TRIP-20260608-04701,FALSE
FB-04702,Be,,Be xứng đáng 5 sao vì luôn ưu tiên nhanh nhất cho khách hàng.,Other,5,2026-01-30 12:16:42,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0238,TRIP-20260608-04702,FALSE
FB-04703,Be Driver,,"cần cải thiện bản đồ ở Huế giờ cấm,đường ngược chiều,cấm ô tô",Other,5,2026-01-24 10:01:11,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0049,TRIP-20260608-04703,FALSE
FB-04704,Grab Driver,,chiết khấu cao. chạy xe không đạt công sin nghỉ sớm cho khỏe,Other,3,2026-06-07 9:08:45,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0386,TRIP-20260608-04704,FALSE
FB-04705,Grab,,"có vài tài xế ngộ ghê, tới nơi ko gọi khách ra r hủy chuyến?",Driver Behavior,4,2026-05-27 19:34:38,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0099,TRIP-20260608-04705,FALSE
FB-04706,Grab Driver,,"quá tốt luôn Garb ơi, ( cả tuần tháng 5 này không biết mệt )",Other,5,2026-05-21 17:12:33,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0234,TRIP-20260608-04706,FALSE
FB-04707,Grab,,đặt hàng ok nhưng lỗi là cái nhảy địa chỉ sang địa chỉ khác.,App Issue,4,2026-05-18 16:32:08,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0279,TRIP-20260608-04707,FALSE
FB-04708,GreenSM Driver,,"Bản đồ rõ nét tên đường,dễ nhìn và thuận tiện khi di chuyển.",Other,5,2026-04-23 21:07:45,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0096,TRIP-20260608-04708,FALSE
FB-04709,Be,,app làm ăn như l tài xế lúc tới lúc kh đã v còn qua đúng lâu,Driver Behavior,5,2026-02-15 15:03:30,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0057,TRIP-20260608-04709,FALSE
FB-04710,Be,,chưa xài app nhma được tài xế Bee car nhường đường nên 5 sao,Driver Behavior,5,2026-01-19 21:29:18,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0201,TRIP-20260608-04710,FALSE
FB-04711,Be,,tài xế nhiệt tình .giao đúng hẹn.bảo quản đơn hàng kỹ lưởng,Driver Behavior,5,2026-06-06 11:09:00,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0380,TRIP-20260608-04711,FALSE
FB-04712,Grab Driver,,phí sàn quá cao. chuyến xe ngắn tài xế gần như không có lời,Driver Behavior,3,2026-05-20 18:09:19,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0105,TRIP-20260608-04712,FALSE
FB-04713,GreenSM Driver,,Định vị vị trí khách sai lệch nhiều gây khó khăn cho tài xế,Driver Behavior,4,2026-05-05 11:00:29,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0379,TRIP-20260608-04713,FALSE
FB-04714,GreenSM Driver,,mấy anh IT đẹp zai cho em cuốc với....😩 ế quá trời luôn rồi,Other,5,2026-04-22 21:54:05,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0225,TRIP-20260608-04714,FALSE
FB-04715,Be,,"App rất tốt, giá cả hợp lí, bắt xe rất nhanh, nhiều ưu đãi.",App Issue,5,2026-04-08 15:27:43,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0398,TRIP-20260608-04715,FALSE
FB-04716,GreenSM Driver,,sao hệ điều hành iOS không có vậy rồi sao tài về chạy được,Other,3,2026-05-26 23:18:27,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0372,TRIP-20260608-04716,FALSE
FB-04717,Be,,"dịch vụ của Be rất chuyên nghiệp , sẽ tiếp tục ủng hộ Be !",Other,5,2026-05-14 12:49:36,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0146,TRIP-20260608-04717,FALSE
FB-04718,Grab,,"Rất tuyệt , nhưng tôi đến nơi rồi áp lại báo tôi bỏ chuyến",Other,5,2026-05-08 6:35:30,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0228,TRIP-20260608-04718,FALSE
FB-04719,GreenSM Driver,,ok mình là tx Gen sm tạo được nhiều việc làm cho mọi người,Other,5,2026-04-14 14:41:03,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0103,TRIP-20260608-04719,FALSE
FB-04720,Grab,,"Xe Vìnfact VF5 mới sạch sẽ, lái xe lịch sự, lái tốt đằm xe",Driver Behavior,5,2026-04-11 19:20:59,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0050,TRIP-20260608-04720,FALSE
FB-04721,Be,,chú chở nhiệt tình. chạy xe an toàn.. chú giáo tiếp vui vẻ,Pricing,5,2026-01-26 9:13:05,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0077,TRIP-20260608-04721,FALSE
FB-04722,Be,,nhưng mà s nhiều lúc cứ sai biển số xe quài v kiếm mệt nhé,Other,5,2026-01-22 16:08:58,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0291,TRIP-20260608-04722,FALSE
FB-04723,Be Driver,,mới tải. vào xem đánh giá cái xóa luôn.đa phần phản ánh tệ,Pricing,3,2026-01-19 17:24:04,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0165,TRIP-20260608-04723,FALSE
FB-04724,Be,,rank kiếm cương hết hạn mức rồi à tại sao không tăng thêm,Other,5,2026-05-23 18:14:22,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0393,TRIP-20260608-04724,FALSE
FB-04725,Be,,thật tiện dụng. tài xế thân thiện. app hỗ trợ nhanh chóng,Driver Behavior,5,2026-04-19 21:57:17,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0030,TRIP-20260608-04725,FALSE
FB-04726,Grab,,"Dịch vụ tiện ích, nhân viên chuyên nghiệp lịch sự. Cảm ơn",Other,5,2026-04-16 9:56:09,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0290,TRIP-20260608-04726,FALSE
FB-04727,Be,,toi thay hai long va hieu qua khi lua chon dat xe qua bee,Other,5,2026-02-02 6:53:48,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0063,TRIP-20260608-04727,FALSE
FB-04728,Be,,"app lỗi không đặt đơn được, thời gian khắc phục chậm:)))",App Issue,4,2026-06-01 14:45:56,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0049,TRIP-20260608-04728,FALSE
FB-04729,Be Driver,,"nổ cuốc rất chậm. hỗ trợ trả lời bâng quơ, có như không.",Other,4,2026-01-06 8:18:16,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0415,TRIP-20260608-04729,FALSE
FB-04730,Grab,,2 một 2v20 3gs và dễ dàng 300qq0 www có ai w 0ww001y sự,Other,5,2026-06-05 9:43:05,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0167,TRIP-20260608-04730,FALSE
